session_id,timestamp,state,fault_type,battery_pct,brush_rpm,pump_pressure_bar,tank_level_L,motor_temp_C,current_draw_A
3,2026-05-01 07:00:35,CHARGING,,85.88,0,0.0,20.08,30.69,2.14
3,2026-05-01 07:00:40,CHARGING,,86.44,0,0.0,19.9,29.58,2.25
3,2026-05-01 07:00:45,CHARGING,,86.73,0,0.0,20.0,29.79,1.59
3,2026-05-01 07:00:50,CHARGING,,86.33,0,0.0,20.19,29.36,2.04
3,2026-05-01 07:00:55,CHARGING,,87.1,0,0.0,19.87,30.09,2.19
3,2026-05-01 07:01:00,CHARGING,,86.95,0,0.0,20.29,29.17,2.21
3,2026-05-01 07:01:05,CHARGING,,87.05,0,0.0,20.08,30.22,1.85
3,2026-05-01 07:01:10,CHARGING,,87.32,0,0.0,19.81,30.3,2.06
3,2026-05-01 07:01:15,CHARGING,,87.59,0,0.0,20.11,30.18,2.03
3,2026-05-01 07:01:20,CHARGING,,87.29,0,0.0,19.93,30.59,2.29
3,2026-05-01 07:01:25,CHARGING,,87.63,0,0.0,20.0,29.55,2.23
3,2026-05-01 07:01:30,CHARGING,,88.05,0,0.0,20.19,29.56,1.92
3,2026-05-01 07:01:35,CHARGING,,88.07,0,0.0,20.06,29.89,1.83
3,2026-05-01 07:01:40,CHARGING,,88.41,0,0.0,20.07,29.54,2.27
3,2026-05-01 07:01:45,CHARGING,,88.65,0,0.0,20.01,30.04,2.11
3,2026-05-01 07:01:50,CHARGING,,88.19,0,0.0,20.0,28.92,2.18
3,2026-05-01 07:01:55,CHARGING,,88.13,0,0.0,20.15,29.83,1.96
3,2026-05-01 07:02:00,CHARGING,,88.56,0,0.0,19.97,30.71,1.5
3,2026-05-01 07:02:05,CHARGING,,89.28,0,0.0,20.03,29.4,1.78
3,2026-05-01 07:02:10,CHARGING,,89.55,0,0.0,19.91,29.42,2.23
3,2026-05-01 07:02:15,CHARGING,,89.3,0,0.0,19.91,30.11,1.79
3,2026-05-01 07:02:20,CHARGING,,89.68,0,0.0,20.11,30.27,2.07
3,2026-05-01 07:02:25,CHARGING,,90.03,0,0.0,20.0,29.41,2.09
3,2026-05-01 07:02:30,CHARGING,,90.28,0,0.0,19.9,29.82,2.08
3,2026-05-01 07:02:35,CHARGING,,89.78,0,0.0,19.9,30.56,2.46
3,2026-05-01 07:02:40,CHARGING,,90.01,0,0.0,19.91,29.23,2.05
3,2026-05-01 07:02:45,CHARGING,,90.43,0,0.0,20.05,30.0,1.88
3,2026-05-01 07:02:50,CHARGING,,89.92,0,0.0,20.08,30.46,1.69
3,2026-05-01 07:02:55,CHARGING,,90.88,0,0.0,20.06,30.7,1.73
3,2026-05-01 07:03:00,CHARGING,,90.14,0,0.0,19.99,30.25,2.36
3,2026-05-01 07:03:05,CHARGING,,90.91,0,0.0,19.98,29.49,2.25
3,2026-05-01 07:03:10,CHARGING,,90.56,0,0.0,20.16,29.86,2.32
3,2026-05-01 07:03:15,CHARGING,,91.2,0,0.0,19.99,29.74,1.93
3,2026-05-01 07:03:20,CHARGING,,91.28,0,0.0,20.01,29.7,1.97
3,2026-05-01 07:03:25,CHARGING,,91.32,0,0.0,19.79,30.23,1.8
3,2026-05-01 07:03:30,CHARGING,,91.1,0,0.0,19.83,29.1,1.73
3,2026-05-01 07:03:35,CHARGING,,91.39,0,0.0,20.2,29.74,2.04
3,2026-05-01 07:03:40,CHARGING,,91.87,0,0.0,20.01,29.96,1.76
3,2026-05-01 07:03:45,CHARGING,,92.34,0,0.0,20.18,29.16,1.8
3,2026-05-01 07:03:50,CHARGING,,91.97,0,0.0,19.9,30.25,1.85
3,2026-05-01 07:03:55,CHARGING,,92.85,0,0.0,20.12,30.11,2.21
3,2026-05-01 07:04:00,CHARGING,,92.68,0,0.0,19.94,29.59,2.02
3,2026-05-01 07:04:05,CHARGING,,92.76,0,0.0,20.01,29.21,1.84
3,2026-05-01 07:04:10,CHARGING,,92.63,0,0.0,19.99,30.99,1.72
3,2026-05-01 07:04:15,CHARGING,,92.95,0,0.0,20.15,31.14,1.92
3,2026-05-01 07:04:20,CHARGING,,93.1,0,0.0,20.06,30.1,1.98
3,2026-05-01 07:04:25,CHARGING,,93.23,0,0.0,19.75,30.34,2.03
3,2026-05-01 07:04:30,CHARGING,,93.18,0,0.0,20.2,29.66,1.92
3,2026-05-01 07:04:35,CHARGING,,94.0,0,0.0,19.92,29.72,1.97
3,2026-05-01 07:04:40,CHARGING,,93.8,0,0.0,20.02,29.35,1.89
3,2026-05-01 07:04:45,CHARGING,,93.52,0,0.0,19.99,30.21,2.08
3,2026-05-01 07:04:50,CHARGING,,93.32,0,0.0,20.11,30.13,2.28
3,2026-05-01 07:04:55,CHARGING,,94.13,0,0.0,20.11,30.23,2.27
3,2026-05-01 07:05:00,NAVIGATING,,94.12,0,0.0,19.99,31.14,4.68
3,2026-05-01 07:05:05,NAVIGATING,,94.09,0,0.0,19.87,29.36,4.56
3,2026-05-01 07:05:10,NAVIGATING,,93.92,0,0.0,19.94,30.07,4.82
3,2026-05-01 07:05:15,NAVIGATING,,94.05,0,0.0,19.89,29.94,4.34
3,2026-05-01 07:05:20,NAVIGATING,,93.68,0,0.0,19.96,29.76,4.25
3,2026-05-01 07:05:25,NAVIGATING,,93.72,0,0.0,19.94,28.54,4.91
3,2026-05-01 07:05:30,NAVIGATING,,94.05,0,0.0,19.96,30.01,4.27
3,2026-05-01 07:05:35,NAVIGATING,,94.19,0,0.0,20.19,30.08,4.7
3,2026-05-01 07:05:40,NAVIGATING,,93.69,0,0.0,19.87,29.79,4.53
3,2026-05-01 07:05:45,CLEANING,,93.42,996,2.5,19.97,30.08,7.29
3,2026-05-01 07:05:50,CLEANING,,93.26,974,2.55,19.74,30.68,7.78
3,2026-05-01 07:05:55,CLEANING,,93.31,948,2.48,19.92,29.64,7.4
3,2026-05-01 07:06:00,CLEANING,,93.78,1013,2.45,19.74,30.04,7.46
3,2026-05-01 07:06:05,CLEANING,,93.39,989,2.53,20.07,30.66,7.49
3,2026-05-01 07:06:10,CLEANING,,93.11,993,2.56,19.79,30.32,7.51
3,2026-05-01 07:06:15,CLEANING,,92.93,973,2.52,19.82,30.6,7.39
3,2026-05-01 07:06:20,CLEANING,,93.37,982,2.59,19.63,30.62,7.6
3,2026-05-01 07:06:25,CLEANING,,92.68,1008,2.56,19.55,30.7,7.0
3,2026-05-01 07:06:30,CLEANING,,92.55,1033,2.47,19.63,30.4,7.91
3,2026-05-01 07:06:35,CLEANING,,92.21,979,2.57,19.91,30.5,7.25
3,2026-05-01 07:06:40,CLEANING,,93.31,1032,2.53,19.62,30.58,7.47
3,2026-05-01 07:06:45,CLEANING,,92.7,1029,2.54,19.57,31.34,7.56
3,2026-05-01 07:06:50,CLEANING,,92.73,1029,2.44,19.65,30.43,7.19
3,2026-05-01 07:06:55,CLEANING,,92.54,1050,2.41,19.62,31.07,7.52
3,2026-05-01 07:07:00,CLEANING,,92.33,974,2.51,19.52,29.71,7.74
3,2026-05-01 07:07:05,CLEANING,,92.57,1001,2.51,19.68,30.96,7.68
3,2026-05-01 07:07:10,CLEANING,,92.11,1026,2.52,19.57,30.26,7.56
3,2026-05-01 07:07:15,CLEANING,,91.87,987,2.46,19.42,32.01,7.77
3,2026-05-01 07:07:20,CLEANING,,92.62,976,2.5,19.37,30.65,7.32
3,2026-05-01 07:07:25,CLEANING,,92.33,992,2.55,19.54,32.2,7.2
3,2026-05-01 07:07:30,CLEANING,,92.26,1023,2.45,19.55,31.27,7.45
3,2026-05-01 07:07:35,CLEANING,,91.55,986,2.6,19.43,31.54,7.34
3,2026-05-01 07:07:40,CLEANING,,91.49,1022,2.43,19.36,31.22,7.52
3,2026-05-01 07:07:45,CLEANING,,91.59,1008,2.53,19.45,30.76,7.44
3,2026-05-01 07:07:50,CLEANING,,91.92,1018,2.43,19.39,30.31,7.51
3,2026-05-01 07:07:55,CLEANING,,92.05,981,2.46,19.4,30.58,7.37
3,2026-05-01 07:08:00,CLEANING,,91.58,987,2.49,19.37,31.61,7.55
3,2026-05-01 07:08:05,CLEANING,,91.22,1007,2.49,19.32,31.2,7.46
3,2026-05-01 07:08:10,CLEANING,,90.94,999,2.46,19.14,31.63,7.54
3,2026-05-01 07:08:15,CLEANING,,91.39,991,2.52,19.28,31.77,7.33
3,2026-05-01 07:08:20,CLEANING,,91.12,1007,2.5,18.99,31.68,7.94
3,2026-05-01 07:08:25,CLEANING,,90.89,985,2.52,19.21,32.25,7.25
3,2026-05-01 07:08:30,CLEANING,,91.14,1012,2.49,19.18,32.21,7.67
3,2026-05-01 07:08:35,CLEANING,,90.5,1016,2.5,19.13,31.79,7.47
3,2026-05-01 07:08:40,CLEANING,,91.12,998,2.44,19.06,31.89,7.75
3,2026-05-01 07:08:45,CLEANING,,90.86,983,2.62,19.1,32.49,7.47
3,2026-05-01 07:08:50,CLEANING,,90.76,1017,2.56,19.16,32.34,7.44
3,2026-05-01 07:08:55,CLEANING,,90.35,1007,2.55,19.0,32.48,7.79
3,2026-05-01 07:09:00,CLEANING,,90.17,983,2.49,19.03,31.74,7.77
3,2026-05-01 07:09:05,CLEANING,,90.49,1001,2.43,18.84,32.19,7.07
3,2026-05-01 07:09:10,CLEANING,,90.58,997,2.66,19.18,32.01,7.48
3,2026-05-01 07:09:15,CLEANING,,90.5,1034,2.42,18.75,31.84,7.62
3,2026-05-01 07:09:20,CLEANING,,90.27,1021,2.44,18.67,32.63,7.33
3,2026-05-01 07:09:25,CLEANING,,89.43,1003,2.54,18.86,32.02,7.47
3,2026-05-01 07:09:30,CLEANING,,89.85,973,2.46,18.9,32.46,7.53
3,2026-05-01 07:09:35,CLEANING,,89.58,996,2.39,18.84,33.06,7.21
3,2026-05-01 07:09:40,CLEANING,,89.62,1007,2.56,18.76,32.05,7.11
3,2026-05-01 07:09:45,CLEANING,,89.75,1041,2.51,18.77,32.61,7.5
3,2026-05-01 07:09:50,CLEANING,,89.4,1016,2.51,18.75,32.01,7.76
3,2026-05-01 07:09:55,CLEANING,,89.76,989,2.55,18.68,32.16,7.35
3,2026-05-01 07:10:00,CLEANING,,88.95,1009,2.41,18.58,31.56,7.48
3,2026-05-01 07:10:05,CLEANING,,89.35,993,2.45,18.56,32.88,7.39
3,2026-05-01 07:10:10,CLEANING,,89.41,982,2.51,18.78,32.99,7.42
3,2026-05-01 07:10:15,CLEANING,,89.32,995,2.5,18.59,32.67,7.54
3,2026-05-01 07:10:20,CLEANING,,88.86,980,2.43,18.44,32.19,7.53
3,2026-05-01 07:10:25,CLEANING,,88.81,1010,2.5,18.38,33.18,7.66
3,2026-05-01 07:10:30,CLEANING,,88.7,1008,2.46,18.56,32.27,7.14
3,2026-05-01 07:10:35,CLEANING,,88.81,998,2.48,18.41,32.75,7.55
3,2026-05-01 07:10:40,CLEANING,,88.83,1004,2.47,18.62,32.41,7.6
3,2026-05-01 07:10:45,NAVIGATING,,89.15,0,0.0,18.55,32.8,4.39
3,2026-05-01 07:10:50,NAVIGATING,,89.07,0,0.0,18.36,32.31,4.42
3,2026-05-01 07:10:55,NAVIGATING,,89.09,0,0.0,18.54,32.22,4.44
3,2026-05-01 07:11:00,NAVIGATING,,88.5,0,0.0,18.43,33.09,4.23
3,2026-05-01 07:11:05,NAVIGATING,,89.12,0,0.0,18.58,33.05,4.41
3,2026-05-01 07:11:10,NAVIGATING,,88.56,0,0.0,18.36,32.14,4.6
3,2026-05-01 07:11:15,NAVIGATING,,88.95,0,0.0,18.39,32.12,4.47
3,2026-05-01 07:11:20,NAVIGATING,,88.1,0,0.0,18.56,31.84,4.46
3,2026-05-01 07:11:25,NAVIGATING,,88.34,0,0.0,18.42,32.1,4.46
3,2026-05-01 07:11:30,CLEANING,,88.29,985,2.52,18.64,32.22,7.7
3,2026-05-01 07:11:35,CLEANING,,87.9,1003,2.45,18.3,31.83,7.74
3,2026-05-01 07:11:40,CLEANING,,88.53,1005,2.42,18.41,32.4,7.54
3,2026-05-01 07:11:45,CLEANING,,87.61,982,2.5,18.45,31.2,7.47
3,2026-05-01 07:11:50,CLEANING,,88.12,1017,2.53,18.43,31.95,7.12
3,2026-05-01 07:11:55,CLEANING,,87.88,1020,2.57,18.42,32.61,7.58
3,2026-05-01 07:12:00,CLEANING,,87.75,997,2.58,18.23,33.26,7.44
3,2026-05-01 07:12:05,CLEANING,,88.24,972,2.53,18.23,31.79,7.54
3,2026-05-01 07:12:10,CLEANING,,88.06,983,2.43,18.27,32.51,7.61
3,2026-05-01 07:12:15,CLEANING,,87.96,999,2.59,18.27,32.43,7.18
3,2026-05-01 07:12:20,CLEANING,,87.52,993,2.55,18.27,32.06,7.53
3,2026-05-01 07:12:25,CLEANING,,87.72,1031,2.54,18.28,32.73,7.58
3,2026-05-01 07:12:30,CLEANING,,87.81,973,2.48,18.1,32.94,7.75
3,2026-05-01 07:12:35,CLEANING,,87.18,952,2.48,18.24,33.07,7.59
3,2026-05-01 07:12:40,CLEANING,,87.2,974,2.53,18.04,33.94,7.61
3,2026-05-01 07:12:45,CLEANING,,87.03,988,2.5,18.08,33.46,7.54
3,2026-05-01 07:12:50,CLEANING,,86.9,1038,2.5,18.15,32.65,7.57
3,2026-05-01 07:12:55,CLEANING,,87.13,962,2.6,18.18,32.8,7.28
3,2026-05-01 07:13:00,CLEANING,,87.06,1002,2.52,18.04,33.3,7.79
3,2026-05-01 07:13:05,CLEANING,,87.05,979,2.57,18.16,34.68,7.28
3,2026-05-01 07:13:10,CLEANING,,86.87,958,2.53,17.92,34.11,7.35
3,2026-05-01 07:13:15,CLEANING,,86.21,991,2.4,18.03,32.17,7.51
3,2026-05-01 07:13:20,CLEANING,,86.02,994,2.58,17.96,32.82,7.49
3,2026-05-01 07:13:25,CLEANING,,86.57,1009,2.43,17.96,31.95,7.37
3,2026-05-01 07:13:30,CLEANING,,86.33,1013,2.5,17.73,32.86,7.54
3,2026-05-01 07:13:35,CLEANING,,86.38,988,2.48,17.92,33.14,7.48
3,2026-05-01 07:13:40,CLEANING,,86.97,972,2.41,17.9,33.11,7.44
3,2026-05-01 07:13:45,CLEANING,,86.01,995,2.58,17.88,33.93,7.22
3,2026-05-01 07:13:50,CLEANING,,85.81,943,2.46,17.87,33.81,7.46
3,2026-05-01 07:13:55,CLEANING,,86.07,986,2.51,17.83,32.79,7.56
3,2026-05-01 07:14:00,CLEANING,,86.28,992,2.54,18.01,33.6,7.58
3,2026-05-01 07:14:05,CLEANING,,85.7,1004,2.52,17.72,33.19,7.54
3,2026-05-01 07:14:10,CLEANING,,86.28,1009,2.55,17.65,34.12,7.56
3,2026-05-01 07:14:15,CLEANING,,85.47,1006,2.45,17.59,33.89,7.56
3,2026-05-01 07:14:20,CLEANING,,85.32,1021,2.53,17.55,33.08,7.47
3,2026-05-01 07:14:25,CLEANING,,85.47,1002,2.48,17.4,33.71,7.44
3,2026-05-01 07:14:30,CLEANING,,85.71,986,2.58,17.38,34.61,7.46
3,2026-05-01 07:14:35,CLEANING,,85.7,1002,2.56,17.51,33.45,7.78
3,2026-05-01 07:14:40,CLEANING,,85.33,1004,2.56,17.42,34.35,7.38
3,2026-05-01 07:14:45,CLEANING,,85.24,1001,2.42,17.42,34.78,7.68
3,2026-05-01 07:14:50,CLEANING,,85.18,1005,2.49,17.61,34.05,7.55
3,2026-05-01 07:14:55,CLEANING,,85.46,984,2.58,17.3,35.01,7.43
3,2026-05-01 07:15:00,CLEANING,,84.97,962,2.48,17.32,33.95,7.47
3,2026-05-01 07:15:05,CLEANING,,85.25,1004,2.52,17.29,33.86,7.86
3,2026-05-01 07:15:10,CLEANING,,84.66,1033,2.49,17.38,34.89,7.75
3,2026-05-01 07:15:15,CLEANING,,84.77,992,2.5,17.38,34.85,7.5
3,2026-05-01 07:15:20,CLEANING,,84.91,1033,2.52,17.36,33.69,6.97
3,2026-05-01 07:15:25,CLEANING,,84.76,998,2.47,17.32,34.47,7.73
3,2026-05-01 07:15:30,CLEANING,,84.59,985,2.55,17.25,34.81,7.4
3,2026-05-01 07:15:35,CLEANING,,84.29,1002,2.5,17.3,34.47,7.13
3,2026-05-01 07:15:40,CLEANING,,84.27,1016,2.49,17.2,35.14,7.36
3,2026-05-01 07:15:45,CLEANING,,83.86,997,2.48,17.1,34.61,7.6
3,2026-05-01 07:15:50,CLEANING,,84.24,1006,2.59,17.14,34.89,7.4
3,2026-05-01 07:15:55,CLEANING,,83.91,988,2.48,17.19,35.97,7.36
3,2026-05-01 07:16:00,CLEANING,,83.96,999,2.52,17.15,35.49,7.01
3,2026-05-01 07:16:05,CLEANING,,83.28,990,2.55,16.94,33.4,7.61
3,2026-05-01 07:16:10,CLEANING,,83.99,978,2.45,16.98,35.01,7.37
3,2026-05-01 07:16:15,CLEANING,,83.99,943,2.46,16.94,34.87,7.39
3,2026-05-01 07:16:20,CLEANING,,84.0,963,2.5,17.08,35.98,7.4
3,2026-05-01 07:16:25,CLEANING,,83.78,964,2.38,17.08,35.1,7.74
3,2026-05-01 07:16:30,NAVIGATING,,83.23,0,0.0,17.05,35.93,4.58
3,2026-05-01 07:16:35,NAVIGATING,,83.68,0,0.0,17.0,34.11,4.77
3,2026-05-01 07:16:40,NAVIGATING,,83.38,0,0.0,17.05,34.02,4.26
3,2026-05-01 07:16:45,NAVIGATING,,83.95,0,0.0,16.97,35.43,4.48
3,2026-05-01 07:16:50,NAVIGATING,,82.93,0,0.0,17.09,34.31,4.64
3,2026-05-01 07:16:55,NAVIGATING,,83.45,0,0.0,16.85,34.58,4.94
3,2026-05-01 07:17:00,NAVIGATING,,83.55,0,0.0,16.99,34.94,4.54
3,2026-05-01 07:17:05,NAVIGATING,,83.42,0,0.0,16.89,34.42,4.71
3,2026-05-01 07:17:10,NAVIGATING,,83.07,0,0.0,17.14,34.15,4.32
3,2026-05-01 07:17:15,CLEANING,,83.54,994,2.54,16.95,34.22,7.6
3,2026-05-01 07:17:20,CLEANING,,83.25,960,2.44,17.04,34.23,7.4
3,2026-05-01 07:17:25,CLEANING,,82.67,978,2.4,16.91,34.05,7.31
3,2026-05-01 07:17:30,CLEANING,,82.98,1007,2.6,16.75,34.98,7.69
3,2026-05-01 07:17:35,CLEANING,,82.69,1004,2.48,16.89,35.2,7.62
3,2026-05-01 07:17:40,CLEANING,,82.99,991,2.43,16.83,35.1,7.19
3,2026-05-01 07:17:45,CLEANING,,82.44,1003,2.45,16.75,34.34,7.23
3,2026-05-01 07:17:50,CLEANING,,82.39,1014,2.43,16.64,34.28,7.65
3,2026-05-01 07:17:55,CLEANING,,82.54,991,2.5,16.6,34.9,7.58
3,2026-05-01 07:18:00,CLEANING,,82.4,1020,2.44,16.86,34.78,7.43
3,2026-05-01 07:18:05,CLEANING,,82.43,998,2.56,16.62,34.37,7.71
3,2026-05-01 07:18:10,CLEANING,,82.18,1018,2.58,16.66,35.14,7.27
3,2026-05-01 07:18:15,CLEANING,,82.51,1004,2.52,16.61,34.02,7.6
3,2026-05-01 07:18:20,CLEANING,,81.58,994,2.55,16.67,35.87,7.71
3,2026-05-01 07:18:25,CLEANING,,81.92,1001,2.5,16.47,34.48,7.39
3,2026-05-01 07:18:30,CLEANING,,81.43,1001,2.49,16.43,35.2,7.64
3,2026-05-01 07:18:35,CLEANING,,82.03,994,2.53,16.64,35.2,7.34
3,2026-05-01 07:18:40,CLEANING,,81.96,1024,2.47,16.76,34.84,7.51
3,2026-05-01 07:18:45,CLEANING,,81.6,1004,2.41,16.47,34.6,7.53
3,2026-05-01 07:18:50,CLEANING,,82.02,1013,2.38,16.7,35.35,7.34
3,2026-05-01 07:18:55,CLEANING,,81.69,1004,2.47,16.49,34.95,7.42
3,2026-05-01 07:19:00,CLEANING,,81.35,971,2.51,16.51,35.56,7.66
3,2026-05-01 07:19:05,CLEANING,,81.58,989,2.54,16.29,34.9,7.31
3,2026-05-01 07:19:10,CLEANING,,81.72,1019,2.52,16.51,34.96,7.57
3,2026-05-01 07:19:15,CLEANING,,81.28,1017,2.49,16.34,35.72,7.68
3,2026-05-01 07:19:20,CLEANING,,81.04,999,2.45,16.1,35.6,7.62
3,2026-05-01 07:19:25,CLEANING,,81.24,961,2.48,16.1,36.23,7.28
3,2026-05-01 07:19:30,CLEANING,,81.46,1019,2.45,16.19,35.78,7.33
3,2026-05-01 07:19:35,CLEANING,,81.03,990,2.41,16.05,35.76,7.39
3,2026-05-01 07:19:40,CLEANING,,80.75,1014,2.56,16.22,35.53,7.6
3,2026-05-01 07:19:45,CLEANING,,80.43,1004,2.53,16.29,34.78,7.35
3,2026-05-01 07:19:50,CLEANING,,80.5,1002,2.52,16.35,35.55,7.4
3,2026-05-01 07:19:55,CLEANING,,81.02,1006,2.56,16.2,35.27,7.23
3,2026-05-01 07:20:00,CLEANING,,80.13,1013,2.56,16.33,36.32,7.73
3,2026-05-01 07:20:05,CLEANING,,80.35,977,2.54,16.17,36.0,7.58
3,2026-05-01 07:20:10,CLEANING,,80.54,1026,2.56,16.15,36.42,7.6
3,2026-05-01 07:20:15,CLEANING,,80.22,1015,2.43,16.18,35.45,7.56
3,2026-05-01 07:20:20,CLEANING,,80.03,1011,2.5,15.89,36.31,7.38
3,2026-05-01 07:20:25,CLEANING,,80.46,1000,2.52,15.93,35.86,7.41
3,2026-05-01 07:20:30,CLEANING,,80.38,1034,2.46,16.11,35.12,7.26
3,2026-05-01 07:20:35,CLEANING,,79.75,973,2.42,16.02,36.14,7.58
3,2026-05-01 07:20:40,CLEANING,,80.17,1005,2.53,15.94,35.71,7.71
3,2026-05-01 07:20:45,CLEANING,,79.7,981,2.49,15.83,36.14,7.57
3,2026-05-01 07:20:50,CLEANING,,79.9,982,2.48,16.01,36.65,7.92
3,2026-05-01 07:20:55,CLEANING,,80.07,1023,2.43,15.95,36.42,7.39
3,2026-05-01 07:21:00,CLEANING,,79.69,1019,2.53,15.76,36.87,7.37
3,2026-05-01 07:21:05,CLEANING,,79.63,994,2.49,15.9,36.03,7.89
3,2026-05-01 07:21:10,CLEANING,,78.93,988,2.52,15.86,36.55,7.49
3,2026-05-01 07:21:15,CLEANING,,79.52,995,2.57,15.86,37.09,7.31
3,2026-05-01 07:21:20,CLEANING,,79.3,994,2.45,15.79,36.43,7.63
3,2026-05-01 07:21:25,CLEANING,,78.92,1034,2.46,15.75,37.15,7.39
3,2026-05-01 07:21:30,CLEANING,,79.42,975,2.57,15.7,36.5,7.44
3,2026-05-01 07:21:35,CLEANING,,79.32,988,2.46,15.65,36.26,7.86
3,2026-05-01 07:21:40,CLEANING,,78.83,1017,2.51,15.55,36.9,7.66
3,2026-05-01 07:21:45,CLEANING,,78.86,1024,2.55,15.72,36.72,7.28
3,2026-05-01 07:21:50,CLEANING,,78.66,1004,2.53,15.38,37.0,7.53
3,2026-05-01 07:21:55,CLEANING,,78.68,1026,2.52,15.71,36.94,7.69
3,2026-05-01 07:22:00,CLEANING,,79.17,1026,2.45,15.52,36.93,7.6
3,2026-05-01 07:22:05,CLEANING,,78.81,983,2.5,15.32,37.87,7.4
3,2026-05-01 07:22:10,CLEANING,,78.54,994,2.56,15.22,37.19,7.48
3,2026-05-01 07:22:15,RETURNING,,78.34,0,0.0,15.67,36.66,4.15
3,2026-05-01 07:22:20,RETURNING,,78.55,0,0.0,15.63,36.67,3.85
3,2026-05-01 07:22:25,RETURNING,,78.73,0,0.0,15.54,36.13,3.89
3,2026-05-01 07:22:30,RETURNING,,78.48,0,0.0,15.58,36.46,3.42
3,2026-05-01 07:22:35,RETURNING,,78.48,0,0.0,15.38,35.69,3.43
3,2026-05-01 07:22:40,RETURNING,,78.52,0,0.0,15.51,36.49,4.28
3,2026-05-01 07:22:45,RETURNING,,78.43,0,0.0,15.66,35.8,3.99
3,2026-05-01 07:22:50,RETURNING,,77.71,0,0.0,15.48,36.28,4.13
3,2026-05-01 07:22:55,RETURNING,,78.17,0,0.0,15.56,36.65,4.43
3,2026-05-01 07:23:00,RETURNING,,78.03,0,0.0,15.41,36.32,3.84
3,2026-05-01 07:23:05,RETURNING,,78.52,0,0.0,15.47,35.82,3.91
3,2026-05-01 07:23:10,RETURNING,,78.26,0,0.0,15.48,35.68,4.33
3,2026-05-01 07:23:15,RETURNING,,77.74,0,0.0,15.5,36.23,3.67
3,2026-05-01 07:23:20,RETURNING,,78.1,0,0.0,15.39,36.21,3.81
3,2026-05-01 07:23:25,RETURNING,,78.13,0,0.0,15.61,36.13,4.05
3,2026-05-01 07:23:30,RETURNING,,77.81,0,0.0,15.44,36.34,3.86
3,2026-05-01 07:23:35,RETURNING,,77.53,0,0.0,15.57,35.1,3.81
3,2026-05-01 07:23:40,RETURNING,,77.37,0,0.0,15.45,35.36,4.05
3,2026-05-01 07:23:45,CHARGING,,78.24,0,0.0,15.55,35.2,1.96
3,2026-05-01 07:23:50,CHARGING,,78.25,0,0.0,15.63,35.26,1.91
3,2026-05-01 07:23:55,CHARGING,,77.95,0,0.0,15.36,35.43,2.12
3,2026-05-01 07:24:00,CHARGING,,78.57,0,0.0,15.49,35.7,1.9
3,2026-05-01 07:24:05,CHARGING,,78.84,0,0.0,15.5,34.6,2.12
3,2026-05-01 07:24:10,CHARGING,,78.82,0,0.0,15.54,34.84,1.99
3,2026-05-01 07:24:15,CHARGING,,79.57,0,0.0,15.62,35.06,2.02
3,2026-05-01 07:24:20,CHARGING,,79.3,0,0.0,15.55,34.61,1.94
3,2026-05-01 07:24:25,CHARGING,,79.13,0,0.0,15.18,34.61,1.9
3,2026-05-01 07:24:30,CHARGING,,79.78,0,0.0,15.5,33.81,1.99
3,2026-05-01 07:24:35,CHARGING,,79.14,0,0.0,15.55,34.45,2.19
3,2026-05-01 07:24:40,CHARGING,,79.36,0,0.0,15.5,33.52,2.14
3,2026-05-01 07:24:45,CHARGING,,79.91,0,0.0,15.55,34.1,2.08
3,2026-05-01 07:24:50,CHARGING,,80.38,0,0.0,15.47,34.07,1.78
3,2026-05-01 07:24:55,CHARGING,,79.79,0,0.0,15.51,34.45,1.95
3,2026-05-01 07:25:00,CHARGING,,80.13,0,0.0,15.46,33.53,2.06
3,2026-05-01 07:25:05,CHARGING,,79.9,0,0.0,15.63,33.37,2.14
3,2026-05-01 07:25:10,CHARGING,,80.12,0,0.0,15.57,33.94,2.08
3,2026-05-01 07:25:15,CHARGING,,80.35,0,0.0,15.52,32.91,1.95
3,2026-05-01 07:25:20,CHARGING,,81.11,0,0.0,15.58,33.41,1.81
3,2026-05-01 07:25:25,CHARGING,,81.14,0,0.0,15.5,32.14,2.16
3,2026-05-01 07:25:30,CHARGING,,81.09,0,0.0,15.62,32.65,1.36
3,2026-05-01 07:25:35,CHARGING,,81.33,0,0.0,15.53,32.25,1.8
3,2026-05-01 07:25:40,CHARGING,,82.23,0,0.0,15.47,33.37,1.87
4,2026-05-01 07:00:00,CHARGING,,84.52,0,0.0,19.98,29.87,1.92
4,2026-05-01 07:00:05,CHARGING,,85.27,0,0.0,20.03,29.92,1.75
4,2026-05-01 07:00:10,CHARGING,,85.6,0,0.0,19.81,28.97,2.15
4,2026-05-01 07:00:15,CHARGING,,85.75,0,0.0,19.99,29.3,1.86
4,2026-05-01 07:00:20,CHARGING,,85.67,0,0.0,19.84,29.63,2.13
4,2026-05-01 07:00:25,CHARGING,,86.33,0,0.0,19.96,30.38,1.62
4,2026-05-01 07:00:30,CHARGING,,86.25,0,0.0,19.92,30.15,1.95
4,2026-05-01 07:00:35,CHARGING,,86.6,0,0.0,19.91,30.31,1.94
4,2026-05-01 07:00:40,CHARGING,,86.3,0,0.0,19.98,29.58,2.0
4,2026-05-01 07:00:45,CHARGING,,86.48,0,0.0,20.02,30.04,2.16
4,2026-05-01 07:00:50,CHARGING,,86.93,0,0.0,19.89,30.43,1.76
